MongoDB shell version: 3.2.8
connecting to: photometers
name,tamb,tsky,mag,tstamp,latitude,longitude
stars64,10,-14.84,20.08,2017-10-28T02:26:54Z,45.0510358,10.9197606
stars52,14.64,-11.31,18.86,2017-10-28T02:26:52Z,36.87928471,-2.43834458
stars78,12.52,7.63,16.19,2017-10-28T02:26:51Z,53.2872217,-6.2479933
stars18,10.61,-25.85,20.98,2017-10-28T02:26:46Z,40.037077,-1.001815
stars56,18.63,14.53,18.57,2017-10-28T02:26:45Z,37.81391,-25.56859
stars76,19.58,1.29,15.11,2017-10-28T02:26:43Z,39.478898,-0.376524
stars92,9.96,0.9,16.48,2017-10-28T02:26:37Z,42.6378,23.3333
stars18,10.58,-26.37,20.98,2017-10-28T02:26:36Z,40.037077,-1.001815
stars11,16.48,-11.37,21.06,2017-10-28T02:26:34Z,36.87,-6.26
stars1,11.74,-15.58,18.65,2017-10-28T02:26:34Z,40.4246043,-3.560279
stars8,15.13,8.37,20.69,2017-10-28T02:26:34Z,42.71167,-1.86509
stars4,26.54,11.95,17.84,2017-10-28T02:26:31Z,28.6865,-17.7665
stars18,10.58,-26.24,20.98,2017-10-28T02:26:26Z,40.037077,-1.001815
stars83,9.92,6.12,16.1,2017-10-28T02:26:25Z,59.267231,18.137398
stars32,14.32,-13.2,20.08,2017-10-28T02:26:24Z,40.628752,-3.90066
stars52,14.61,-11.31,18.86,2017-10-28T02:26:22Z,36.87928471,-2.43834458
stars48,13.65,-15.36,18.77,2017-10-28T02:26:21Z,40.406135,-3.8385415
stars9,17.92,-12.49,20.06,2017-10-28T02:26:20Z,38.409226,-4.894376
stars2,10.08,-22.48,21.02,2017-10-28T02:26:18Z,41.0012989,-2.492408
stars79,24.51,13.59,21.08,2017-10-28T02:26:18Z,16.8640833,-24.86783333
stars70,23.84,1.23,21.16,2017-10-28T02:26:17Z,28.5258381,-14.0050689
stars18,10.54,-25.95,20.98,2017-10-28T02:26:16Z,40.037077,-1.001815
stars63,13.69,-19.26,21.03,2017-10-28T02:26:15Z,28.2983,-16.51048
stars35,10.43,-20.24,20.97,2017-10-28T02:26:14Z,45.93,13.91
stars7,15.45,2.83,16.29,2017-10-28T02:26:12Z,42.81732,-1.64543
stars90,23.46,9.3,18.71,2017-10-28T02:26:09Z,,
stars18,10.47,-25.89,20.99,2017-10-28T02:26:06Z,40.037077,-1.001815
stars15,17.55,-8.23,20.5,2017-10-28T02:26:05Z,38.3149,-5.28355
stars1,11.72,-15.57,18.65,2017-10-28T02:26:04Z,40.4246043,-3.560279
stars62,15.46,-17.16,21.12,2017-10-28T02:26:04Z,42.024592,0.7347973
stars47,12.28,-15.73,18.35,2017-10-28T02:26:03Z,45.40315,11.8845
stars4,26.55,11.98,17.85,2017-10-28T02:26:01Z,28.6865,-17.7665
stars19,25.15,-1.23,19.26,2017-10-28T02:26:00Z,32.223877,-110.767532
stars5,10.01,-17.18,18.52,2017-10-28T02:25:57Z,40.45098,-3.726072
stars18,10.42,-26.07,20.99,2017-10-28T02:25:56Z,40.037077,-1.001815
stars27,10.88,-29.5,21.28,2017-10-28T02:25:56Z,31.2060587,-7.8687202
stars64,10.04,-14.77,20.08,2017-10-28T02:25:54Z,45.0510358,10.9197606
stars71,14.85,-0.18,17.65,2017-10-28T02:25:53Z,43.5681472,1.327194444
stars52,14.58,-11.34,18.86,2017-10-28T02:25:52Z,36.87928471,-2.43834458
stars78,12.51,7.58,16.22,2017-10-28T02:25:51Z,53.2872217,-6.2479933
stars69,18.41,-10.18,20.97,2017-10-28T02:25:48Z,42.6106406,-8.3708311
stars18,10.35,-26.28,20.99,2017-10-28T02:25:46Z,40.037077,-1.001815
stars56,18.61,13.93,18.88,2017-10-28T02:25:45Z,37.81391,-25.56859
stars76,19.6,1.3,16.02,2017-10-28T02:25:43Z,39.478898,-0.376524
stars92,10.32,2.4,16.47,2017-10-28T02:25:37Z,42.6378,23.3333
stars18,10.26,-26.59,20.99,2017-10-28T02:25:36Z,40.037077,-1.001815
stars11,16.54,-11.38,21.06,2017-10-28T02:25:34Z,36.87,-6.26
stars8,15.18,8.12,20.73,2017-10-28T02:25:34Z,42.71167,-1.86509
stars1,11.7,-15.71,18.65,2017-10-28T02:25:33Z,40.4246043,-3.560279
stars4,26.54,12.03,17.85,2017-10-28T02:25:31Z,28.6865,-17.7665
stars18,10.19,-26.35,20.99,2017-10-28T02:25:26Z,40.037077,-1.001815
stars83,9.81,5.96,16.08,2017-10-28T02:25:25Z,59.267231,18.137398
stars32,14.32,-13.11,20.09,2017-10-28T02:25:24Z,40.628752,-3.90066
stars52,14.55,-11.32,18.87,2017-10-28T02:25:22Z,36.87928471,-2.43834458
stars48,13.62,-15.32,18.77,2017-10-28T02:25:21Z,40.406135,-3.8385415
stars9,17.96,-12.46,20.06,2017-10-28T02:25:20Z,38.409226,-4.894376
stars79,24.57,13.29,21.12,2017-10-28T02:25:18Z,16.8640833,-24.86783333
stars70,23.83,1.2,21.16,2017-10-28T02:25:17Z,28.5258381,-14.0050689
stars18,10.1,-26.27,20.98,2017-10-28T02:25:16Z,40.037077,-1.001815
stars2,10.45,-23.17,21.02,2017-10-28T02:25:16Z,41.0012989,-2.492408
stars63,13.74,-19.11,21.02,2017-10-28T02:25:15Z,28.2983,-16.51048
stars35,9.95,-20.57,20.95,2017-10-28T02:25:14Z,45.93,13.91
stars90,23.46,9.25,18.71,2017-10-28T02:25:09Z,,
stars7,15.43,3.65,16.23,2017-10-28T02:25:09Z,42.81732,-1.64543
stars18,10.06,-26.31,20.99,2017-10-28T02:25:06Z,40.037077,-1.001815
stars15,17.46,-8.37,20.5,2017-10-28T02:25:05Z,38.3149,-5.28355
stars62,15.4,-17.06,21.13,2017-10-28T02:25:04Z,42.024592,0.7347973
stars59,12.01,-13.08,20.1,2017-10-28T02:25:04Z,39.78058,-6.0163
stars47,12.26,-15.69,18.34,2017-10-28T02:25:03Z,45.40315,11.8845
stars1,11.71,-15.65,18.66,2017-10-28T02:25:03Z,40.4246043,-3.560279
stars4,26.54,11.98,17.85,2017-10-28T02:25:01Z,28.6865,-17.7665
stars19,25.17,-1.47,19.26,2017-10-28T02:25:00Z,32.223877,-110.767532
stars18,9.97,-25.79,20.98,2017-10-28T02:24:56Z,40.037077,-1.001815
stars27,10.45,-29.19,21.29,2017-10-28T02:24:56Z,31.2060587,-7.8687202
stars64,10.05,-14.73,20.07,2017-10-28T02:24:54Z,45.0510358,10.9197606
stars52,14.52,-11.32,18.87,2017-10-28T02:24:52Z,36.87928471,-2.43834458
stars78,12.51,7.43,16.38,2017-10-28T02:24:51Z,53.2872217,-6.2479933
stars18,9.97,-26.39,20.99,2017-10-28T02:24:46Z,40.037077,-1.001815
stars56,18.59,14.38,18.75,2017-10-28T02:24:45Z,37.81391,-25.56859
stars69,18.46,-10.14,20.97,2017-10-28T02:24:43Z,42.6106406,-8.3708311
stars76,19.63,0.5,16.59,2017-10-28T02:24:43Z,39.478898,-0.376524
stars71,14.81,-0.49,18.07,2017-10-28T02:24:41Z,43.5681472,1.327194444
stars92,9.8,2.1,16.46,2017-10-28T02:24:37Z,42.6378,23.3333
stars18,9.98,-26.22,20.99,2017-10-28T02:24:36Z,40.037077,-1.001815
stars11,16.6,-11.26,21.06,2017-10-28T02:24:34Z,36.87,-6.26
stars8,15.09,8.59,20.73,2017-10-28T02:24:34Z,42.71167,-1.86509
stars1,11.69,-15.6,18.66,2017-10-28T02:24:33Z,40.4246043,-3.560279
stars4,26.55,12,17.85,2017-10-28T02:24:31Z,28.6865,-17.7665
stars18,10,-26.42,20.98,2017-10-28T02:24:26Z,40.037077,-1.001815
stars83,10.18,6.07,16.18,2017-10-28T02:24:25Z,59.267231,18.137398
stars32,14.32,-13.1,20.08,2017-10-28T02:24:24Z,40.628752,-3.90066
stars52,14.49,-11.32,18.86,2017-10-28T02:24:22Z,36.87928471,-2.43834458
stars48,13.61,-15.47,18.77,2017-10-28T02:24:21Z,40.406135,-3.8385415
stars9,18,-12.43,20.05,2017-10-28T02:24:20Z,38.409226,-4.894376
stars79,24.64,13.51,21.13,2017-10-28T02:24:18Z,16.8640833,-24.86783333
stars18,10.04,-26.37,20.99,2017-10-28T02:24:16Z,40.037077,-1.001815
stars63,13.77,-18.99,21.02,2017-10-28T02:24:15Z,28.2983,-16.51048
stars35,9.82,-20.48,20.99,2017-10-28T02:24:14Z,45.93,13.91
stars90,23.46,9.35,18.71,2017-10-28T02:24:09Z,,
stars7,15.49,7.23,15.04,2017-10-28T02:24:07Z,42.81732,-1.64543
stars18,10.07,-26.64,20.99,2017-10-28T02:24:06Z,40.037077,-1.001815
stars59,11.96,-13.27,20.1,2017-10-28T02:24:04Z,39.78058,-6.0163
stars15,17.38,-8.27,20.5,2017-10-28T02:24:04Z,38.3149,-5.28355
stars47,12.24,-15.71,18.33,2017-10-28T02:24:03Z,45.40315,11.8845
stars1,11.68,-15.56,18.65,2017-10-28T02:24:03Z,40.4246043,-3.560279
stars62,15.37,-17.06,21.13,2017-10-28T02:24:03Z,42.024592,0.7347973
stars4,26.57,12.01,17.85,2017-10-28T02:24:01Z,28.6865,-17.7665
stars19,25.25,-1.3,19.26,2017-10-28T02:24:00Z,32.223877,-110.767532
stars18,10.12,-26.68,20.99,2017-10-28T02:23:56Z,40.037077,-1.001815
stars27,9.93,-28.62,21.29,2017-10-28T02:23:56Z,31.2060587,-7.8687202
stars64,10.07,-14.87,20.06,2017-10-28T02:23:54Z,45.0510358,10.9197606
stars52,14.44,-11.31,18.85,2017-10-28T02:23:52Z,36.87928471,-2.43834458
stars78,12.51,7.27,16.44,2017-10-28T02:23:51Z,53.2872217,-6.2479933
stars18,10.14,-26.71,20.99,2017-10-28T02:23:46Z,40.037077,-1.001815
stars56,18.57,15.68,18.06,2017-10-28T02:23:45Z,37.81391,-25.56859
stars76,19.62,1.39,15.81,2017-10-28T02:23:43Z,39.478898,-0.376524
stars69,18.52,-10.07,20.97,2017-10-28T02:23:39Z,42.6106406,-8.3708311
stars18,10.19,-26.77,20.99,2017-10-28T02:23:36Z,40.037077,-1.001815
stars92,9.86,1.69,16.47,2017-10-28T02:23:36Z,42.6378,23.3333
stars11,16.62,-11.23,21.07,2017-10-28T02:23:34Z,36.87,-6.26
stars8,15.04,8.17,20.63,2017-10-28T02:23:34Z,42.71167,-1.86509
stars1,11.67,-15.58,18.65,2017-10-28T02:23:32Z,40.4246043,-3.560279
stars4,26.6,12.03,17.86,2017-10-28T02:23:31Z,28.6865,-17.7665
stars71,14.72,-1.69,17.79,2017-10-28T02:23:29Z,43.5681472,1.327194444
stars18,10.22,-26.56,20.99,2017-10-28T02:23:26Z,40.037077,-1.001815
stars83,10.34,6.14,16.2,2017-10-28T02:23:25Z,59.267231,18.137398
stars32,14.31,-13.12,20.08,2017-10-28T02:23:24Z,40.628752,-3.90066
stars52,14.4,-11.3,18.84,2017-10-28T02:23:22Z,36.87928471,-2.43834458
stars48,13.61,-15.56,18.77,2017-10-28T02:23:21Z,40.406135,-3.8385415
stars9,18.01,-12.37,20.05,2017-10-28T02:23:20Z,38.409226,-4.894376
stars79,24.59,13.54,21.12,2017-10-28T02:23:18Z,16.8640833,-24.86783333
stars18,10.24,-26.76,20.99,2017-10-28T02:23:16Z,40.037077,-1.001815
stars63,13.82,-18.75,21,2017-10-28T02:23:15Z,28.2983,-16.51048
stars2,9.92,-22.59,21.02,2017-10-28T02:23:14Z,41.0012989,-2.492408
stars90,23.45,9.39,18.71,2017-10-28T02:23:09Z,,
stars70,23.84,1.12,21.16,2017-10-28T02:23:09Z,28.5258381,-14.0050689
stars18,10.27,-27.17,20.99,2017-10-28T02:23:06Z,40.037077,-1.001815
stars7,15.52,8.31,14.7,2017-10-28T02:23:06Z,42.81732,-1.64543
stars59,11.93,-13.23,20.1,2017-10-28T02:23:04Z,39.78058,-6.0163
stars15,17.26,-8.43,20.5,2017-10-28T02:23:04Z,38.3149,-5.28355
stars47,12.23,-15.77,18.33,2017-10-28T02:23:03Z,45.40315,11.8845
stars62,15.32,-17.07,21.13,2017-10-28T02:23:03Z,42.024592,0.7347973
stars1,11.66,-15.62,18.66,2017-10-28T02:23:02Z,40.4246043,-3.560279
stars4,26.62,12.05,17.88,2017-10-28T02:23:01Z,28.6865,-17.7665
stars19,25.3,-1.25,19.26,2017-10-28T02:23:00Z,32.223877,-110.767532
stars18,10.3,-27.31,20.99,2017-10-28T02:22:56Z,40.037077,-1.001815
stars27,10.03,-28.18,21.3,2017-10-28T02:22:56Z,31.2060587,-7.8687202
stars64,10.06,-14.99,20.06,2017-10-28T02:22:54Z,45.0510358,10.9197606
stars52,14.38,-11.27,18.85,2017-10-28T02:22:52Z,36.87928471,-2.43834458
stars78,12.54,7.1,16.49,2017-10-28T02:22:51Z,53.2872217,-6.2479933
stars18,10.33,-27.49,20.99,2017-10-28T02:22:46Z,40.037077,-1.001815
stars56,18.57,15.94,17.86,2017-10-28T02:22:44Z,37.81391,-25.56859
stars76,19.63,3.8,15.44,2017-10-28T02:22:43Z,39.478898,-0.376524
stars18,10.39,-27.55,20.99,2017-10-28T02:22:36Z,40.037077,-1.001815
stars92,10.15,0.86,16.5,2017-10-28T02:22:36Z,42.6378,23.3333
stars11,16.62,-11.22,21.06,2017-10-28T02:22:34Z,36.87,-6.26
stars8,15.09,8.37,20.65,2017-10-28T02:22:34Z,42.71167,-1.86509
stars1,11.67,-15.67,18.65,2017-10-28T02:22:32Z,40.4246043,-3.560279
stars4,26.64,12.27,17.91,2017-10-28T02:22:31Z,28.6865,-17.7665
stars18,10.43,-27.22,20.99,2017-10-28T02:22:26Z,40.037077,-1.001815
stars83,10.27,6.52,16.18,2017-10-28T02:22:25Z,59.267231,18.137398
stars32,14.32,-13.22,20.08,2017-10-28T02:22:24Z,40.628752,-3.90066
stars52,14.36,-11.31,18.84,2017-10-28T02:22:22Z,36.87928471,-2.43834458
stars48,13.63,-15.49,18.77,2017-10-28T02:22:21Z,40.406135,-3.8385415
stars9,18.03,-12.29,20.05,2017-10-28T02:22:20Z,38.409226,-4.894376
stars79,24.58,13.61,21.1,2017-10-28T02:22:18Z,16.8640833,-24.86783333
stars18,10.45,-27.46,20.99,2017-10-28T02:22:16Z,40.037077,-1.001815
stars71,14.69,-3.9,17.73,2017-10-28T02:22:16Z,43.5681472,1.327194444
stars63,13.83,-18.53,21,2017-10-28T02:22:15Z,28.2983,-16.51048
stars35,10.45,-21.52,21.06,2017-10-28T02:22:14Z,45.93,13.91
stars2,9.97,-22.12,21.02,2017-10-28T02:22:13Z,41.0012989,-2.492408
stars90,23.45,9.44,18.71,2017-10-28T02:22:09Z,,
stars70,23.83,1.23,21.16,2017-10-28T02:22:09Z,28.5258381,-14.0050689
stars18,10.48,-27.33,21,2017-10-28T02:22:06Z,40.037077,-1.001815
stars7,15.68,8.43,14.66,2017-10-28T02:22:05Z,42.81732,-1.64543
stars15,17.21,-8.46,20.5,2017-10-28T02:22:04Z,38.3149,-5.28355
stars47,12.23,-15.8,18.33,2017-10-28T02:22:03Z,45.40315,11.8845
stars1,11.68,-15.77,18.65,2017-10-28T02:22:02Z,40.4246043,-3.560279
stars62,15.24,-16.87,21.13,2017-10-28T02:22:02Z,42.024592,0.7347973
stars4,26.63,12.32,17.95,2017-10-28T02:22:01Z,28.6865,-17.7665
stars19,25.34,-1.11,19.25,2017-10-28T02:22:00Z,32.223877,-110.767532
stars18,10.48,-27.36,21,2017-10-28T02:21:56Z,40.037077,-1.001815
stars27,10.21,-28.01,21.3,2017-10-28T02:21:56Z,31.2060587,-7.8687202
stars64,10.08,-15.15,20.06,2017-10-28T02:21:54Z,45.0510358,10.9197606
stars52,14.33,-11.31,18.84,2017-10-28T02:21:52Z,36.87928471,-2.43834458
stars78,12.58,7.06,16.58,2017-10-28T02:21:51Z,53.2872217,-6.2479933
stars18,10.49,-27.46,21,2017-10-28T02:21:45Z,40.037077,-1.001815
stars56,18.58,16.04,17.84,2017-10-28T02:21:44Z,37.81391,-25.56859
stars76,19.62,6.77,14.28,2017-10-28T02:21:43Z,39.478898,-0.376524
stars92,10.14,0.83,16.46,2017-10-28T02:21:36Z,42.6378,23.3333
stars18,10.52,-27.43,20.99,2017-10-28T02:21:35Z,40.037077,-1.001815
stars8,15.02,8.45,20.75,2017-10-28T02:21:34Z,42.71167,-1.86509
stars11,16.63,-11.18,21.07,2017-10-28T02:21:33Z,36.87,-6.26
stars1,11.68,-15.66,18.66,2017-10-28T02:21:32Z,40.4246043,-3.560279
stars4,26.63,12.27,18.18,2017-10-28T02:21:31Z,28.6865,-17.7665
stars69,18.66,-9.91,20.98,2017-10-28T02:21:31Z,42.6106406,-8.3708311
stars83,9.97,5.79,16.17,2017-10-28T02:21:25Z,59.267231,18.137398
stars18,10.5,-27.04,21,2017-10-28T02:21:25Z,40.037077,-1.001815
stars32,14.32,-13.41,20.08,2017-10-28T02:21:24Z,40.628752,-3.90066
stars52,14.3,-11.37,18.85,2017-10-28T02:21:22Z,36.87928471,-2.43834458
stars48,13.65,-15.54,18.77,2017-10-28T02:21:21Z,40.406135,-3.8385415
stars9,18.03,-12.28,20.05,2017-10-28T02:21:20Z,38.409226,-4.894376
stars79,24.54,13.42,21.14,2017-10-28T02:21:18Z,16.8640833,-24.86783333
stars63,13.8,-18.54,21.01,2017-10-28T02:21:15Z,28.2983,-16.51048
stars18,10.46,-27.08,20.99,2017-10-28T02:21:15Z,40.037077,-1.001815
stars35,10.58,-21.27,21,2017-10-28T02:21:14Z,45.93,13.91
stars2,10.31,-22.49,21.02,2017-10-28T02:21:12Z,41.0012989,-2.492408
stars90,23.44,9.49,18.71,2017-10-28T02:21:09Z,,
stars70,23.84,1.1,21.16,2017-10-28T02:21:09Z,28.5258381,-14.0050689
stars7,15.74,8.8,14.69,2017-10-28T02:21:05Z,42.81732,-1.64543
stars18,10.42,-27.31,20.98,2017-10-28T02:21:05Z,40.037077,-1.001815
stars71,14.66,-5.32,18.02,2017-10-28T02:21:04Z,43.5681472,1.327194444
stars15,17.11,-8.55,20.49,2017-10-28T02:21:04Z,38.3149,-5.28355
stars62,15.1,-16.64,21.13,2017-10-28T02:21:02Z,42.024592,0.7347973
stars1,11.69,-15.67,18.66,2017-10-28T02:21:02Z,40.4246043,-3.560279
stars47,12.21,-15.98,18.35,2017-10-28T02:21:02Z,45.40315,11.8845
stars4,26.64,12.2,18.19,2017-10-28T02:21:01Z,28.6865,-17.7665
stars19,25.36,-1.2,19.24,2017-10-28T02:21:00Z,32.223877,-110.767532
stars27,10.36,-28.3,21.3,2017-10-28T02:20:56Z,31.2060587,-7.8687202
stars18,10.38,-27.4,21,2017-10-28T02:20:55Z,40.037077,-1.001815
stars64,10.1,-14.94,20.05,2017-10-28T02:20:54Z,45.0510358,10.9197606
stars52,14.28,-11.43,18.86,2017-10-28T02:20:52Z,36.87928471,-2.43834458
stars78,12.62,6.42,16.77,2017-10-28T02:20:51Z,53.2872217,-6.2479933
stars18,10.33,-27.41,21,2017-10-28T02:20:45Z,40.037077,-1.001815
stars56,18.55,15.81,17.92,2017-10-28T02:20:44Z,37.81391,-25.56859
stars76,19.57,7.25,14.52,2017-10-28T02:20:43Z,39.478898,-0.376524
stars92,9.95,0.74,16.5,2017-10-28T02:20:36Z,42.6378,23.3333
stars18,10.26,-27.12,21,2017-10-28T02:20:35Z,40.037077,-1.001815
stars8,15.02,8.06,20.76,2017-10-28T02:20:34Z,42.71167,-1.86509
stars11,16.65,-11.16,21.07,2017-10-28T02:20:33Z,36.87,-6.26
stars1,11.69,-15.62,18.66,2017-10-28T02:20:32Z,40.4246043,-3.560279
stars4,26.68,12.22,18.19,2017-10-28T02:20:31Z,28.6865,-17.7665
stars69,18.66,-10.09,20.98,2017-10-28T02:20:28Z,42.6106406,-8.3708311
stars83,9.89,5.59,16.16,2017-10-28T02:20:25Z,59.267231,18.137398
stars18,10.16,-27.03,21,2017-10-28T02:20:25Z,40.037077,-1.001815
stars32,14.33,-13.64,20.08,2017-10-28T02:20:24Z,40.628752,-3.90066
stars52,14.27,-11.47,18.87,2017-10-28T02:20:22Z,36.87928471,-2.43834458
stars48,13.69,-15.43,18.77,2017-10-28T02:20:21Z,40.406135,-3.8385415
stars9,18.05,-12.29,20.04,2017-10-28T02:20:20Z,38.409226,-4.894376
stars79,24.54,13.33,21.15,2017-10-28T02:20:18Z,16.8640833,-24.86783333
stars63,13.8,-18.77,21.01,2017-10-28T02:20:15Z,28.2983,-16.51048
stars18,10.07,-27.13,21,2017-10-28T02:20:15Z,40.037077,-1.001815
stars35,10.3,-21.4,20.97,2017-10-28T02:20:14Z,45.93,13.91
stars2,10.52,-22.62,21.02,2017-10-28T02:20:11Z,41.0012989,-2.492408
stars70,23.84,1.2,21.16,2017-10-28T02:20:09Z,28.5258381,-14.0050689
stars90,23.43,9.5,18.7,2017-10-28T02:20:08Z,,
stars18,10.01,-26.87,21,2017-10-28T02:20:05Z,40.037077,-1.001815
stars7,15.71,8.59,14.83,2017-10-28T02:20:04Z,42.81732,-1.64543
stars59,11.88,-13.62,20.1,2017-10-28T02:20:04Z,39.78058,-6.0163
stars15,17.01,-8.45,20.5,2017-10-28T02:20:04Z,38.3149,-5.28355
stars62,14.94,-16.73,21.14,2017-10-28T02:20:02Z,42.024592,0.7347973
stars47,12.2,-16.14,18.34,2017-10-28T02:20:02Z,45.40315,11.8845
stars4,26.7,12.3,18.19,2017-10-28T02:20:01Z,28.6865,-17.7665
stars1,11.68,-15.57,18.66,2017-10-28T02:20:01Z,40.4246043,-3.560279
stars19,25.43,-1.23,19.25,2017-10-28T02:20:00Z,32.223877,-110.767532
stars27,10.56,-28.64,21.31,2017-10-28T02:19:56Z,31.2060587,-7.8687202
stars18,9.97,-26.66,21,2017-10-28T02:19:55Z,40.037077,-1.001815
stars64,10.06,-14.61,20.04,2017-10-28T02:19:54Z,45.0510358,10.9197606
stars71,14.67,-6.54,18.21,2017-10-28T02:19:52Z,43.5681472,1.327194444
stars78,12.64,6.67,16.68,2017-10-28T02:19:51Z,53.2872217,-6.2479933
stars18,9.96,-26.14,21,2017-10-28T02:19:45Z,40.037077,-1.001815
stars56,18.67,15.91,17.63,2017-10-28T02:19:44Z,37.81391,-25.56859
stars76,19.5,4.53,15.04,2017-10-28T02:19:43Z,39.478898,-0.376524
stars92,9.93,2.49,16.49,2017-10-28T02:19:36Z,42.6378,23.3333
stars18,9.97,-26.29,21,2017-10-28T02:19:35Z,40.037077,-1.001815
stars8,15.01,8.18,20.72,2017-10-28T02:19:34Z,42.71167,-1.86509
stars11,16.67,-11.26,21.07,2017-10-28T02:19:33Z,36.87,-6.26
stars4,26.72,12.36,18.2,2017-10-28T02:19:31Z,28.6865,-17.7665
stars1,11.68,-15.57,18.66,2017-10-28T02:19:31Z,40.4246043,-3.560279
stars18,9.99,-26.63,21,2017-10-28T02:19:25Z,40.037077,-1.001815
stars83,10.35,5.57,16.15,2017-10-28T02:19:24Z,59.267231,18.137398
stars32,14.35,-13.73,20.09,2017-10-28T02:19:23Z,40.628752,-3.90066
stars69,18.66,-9.79,20.98,2017-10-28T02:19:22Z,42.6106406,-8.3708311
stars52,14.24,-11.5,18.87,2017-10-28T02:19:22Z,36.87928471,-2.43834458
stars48,13.72,-15.4,18.77,2017-10-28T02:19:21Z,40.406135,-3.8385415
stars9,18.06,-12.29,20.06,2017-10-28T02:19:20Z,38.409226,-4.894376
stars79,24.53,13.37,21.14,2017-10-28T02:19:18Z,16.8640833,-24.86783333
stars63,13.84,-18.51,21.02,2017-10-28T02:19:15Z,28.2983,-16.51048
stars18,10.04,-26.69,21,2017-10-28T02:19:15Z,40.037077,-1.001815
stars35,9.85,-21.4,21,2017-10-28T02:19:14Z,45.93,13.91
stars2,10.27,-22.37,21.03,2017-10-28T02:19:09Z,41.0012989,-2.492408
stars70,23.85,1.03,21.16,2017-10-28T02:19:08Z,28.5258381,-14.0050689
stars90,23.44,9.55,18.7,2017-10-28T02:19:08Z,,
stars18,10.09,-26.62,21,2017-10-28T02:19:05Z,40.037077,-1.001815
stars59,11.88,-13.45,20.11,2017-10-28T02:19:04Z,39.78058,-6.0163
stars15,16.95,-8.58,20.49,2017-10-28T02:19:04Z,38.3149,-5.28355
stars7,15.69,9.06,14.73,2017-10-28T02:19:03Z,42.81732,-1.64543
stars47,12.19,-16.14,18.35,2017-10-28T02:19:02Z,45.40315,11.8845
stars62,14.9,-16.95,21.14,2017-10-28T02:19:01Z,42.024592,0.7347973
stars4,26.72,12.42,18.23,2017-10-28T02:19:01Z,28.6865,-17.7665
stars1,11.67,-15.62,18.66,2017-10-28T02:19:01Z,40.4246043,-3.560279
stars19,25.48,-1.14,19.25,2017-10-28T02:19:00Z,32.223877,-110.767532
stars27,10.74,-28.85,21.31,2017-10-28T02:18:56Z,31.2060587,-7.8687202
stars18,10.12,-26.81,21,2017-10-28T02:18:55Z,40.037077,-1.001815
stars64,10,-14.48,20.04,2017-10-28T02:18:54Z,45.0510358,10.9197606
stars52,14.24,-11.57,18.86,2017-10-28T02:18:52Z,36.87928471,-2.43834458
stars78,12.66,7.05,16.44,2017-10-28T02:18:51Z,53.2872217,-6.2479933
stars18,10.15,-26.81,21,2017-10-28T02:18:45Z,40.037077,-1.001815
stars56,18.66,15.63,17.72,2017-10-28T02:18:44Z,37.81391,-25.56859
stars76,19.43,2.1,15.74,2017-10-28T02:18:43Z,39.478898,-0.376524
stars71,14.68,-7.89,18.81,2017-10-28T02:18:40Z,43.5681472,1.327194444
stars92,9.84,4.42,16.44,2017-10-28T02:18:36Z,42.6378,23.3333
stars18,10.21,-26.98,20.99,2017-10-28T02:18:35Z,40.037077,-1.001815
stars8,15,8.4,20.58,2017-10-28T02:18:34Z,42.71167,-1.86509
stars11,16.71,-11.32,21.08,2017-10-28T02:18:33Z,36.87,-6.26
stars4,26.72,12.44,18.23,2017-10-28T02:18:31Z,28.6865,-17.7665
stars1,11.65,-15.65,18.66,2017-10-28T02:18:31Z,40.4246043,-3.560279
stars18,10.27,-27.01,21,2017-10-28T02:18:25Z,40.037077,-1.001815
stars83,10.53,6.41,16.14,2017-10-28T02:18:24Z,59.267231,18.137398
stars32,14.34,-13.86,20.08,2017-10-28T02:18:23Z,40.628752,-3.90066
stars52,14.25,-11.55,18.87,2017-10-28T02:18:22Z,36.87928471,-2.43834458
stars48,13.77,-15.32,18.77,2017-10-28T02:18:20Z,40.406135,-3.8385415
stars9,18.1,-12.31,20.07,2017-10-28T02:18:19Z,38.409226,-4.894376
stars79,24.51,13.83,21.11,2017-10-28T02:18:18Z,16.8640833,-24.86783333
stars69,18.64,-9.94,20.98,2017-10-28T02:18:17Z,42.6106406,-8.3708311
stars63,13.85,-18.3,21.03,2017-10-28T02:18:15Z,28.2983,-16.51048
stars18,10.3,-26.68,21,2017-10-28T02:18:15Z,40.037077,-1.001815
stars35,9.82,-21.45,21.03,2017-10-28T02:18:14Z,45.93,13.91
stars70,23.89,1.32,21.16,2017-10-28T02:18:09Z,28.5258381,-14.0050689
stars2,9.92,-22.25,21.03,2017-10-28T02:18:08Z,41.0012989,-2.492408
stars90,23.43,9.63,18.7,2017-10-28T02:18:08Z,,
stars18,10.33,-26.99,21,2017-10-28T02:18:05Z,40.037077,-1.001815
stars59,11.87,-13.56,20.11,2017-10-28T02:18:04Z,39.78058,-6.0163
stars15,16.95,-8.59,20.49,2017-10-28T02:18:04Z,38.3149,-5.28355
stars47,12.13,-16.25,18.37,2017-10-28T02:18:02Z,45.40315,11.8845
stars7,15.57,8.8,14.6,2017-10-28T02:18:02Z,42.81732,-1.64543
stars1,11.64,-15.63,18.66,2017-10-28T02:18:01Z,40.4246043,-3.560279
